AC,FL,HC,AC_FL,AC_HC,FL_HC,AC_T,FL_T,HC_T
0.34518953878438696,0.32610447824460553,0.3287414633729436,-5.4732801459244515e-5,-5.429277809698889e-5,-2.0325046871775446e-5,0.34516234468758367,0.32609426801341485,0.3287421774506559
0.3456682775807216,0.3147285180093969,0.3396382634477241,-5.4388622892611726e-5,-5.393466364733084e-5,-1.9805708158207466e-5,0.345641259006026,0.31471856391244585,0.33963900251544005
0.3497526150059487,0.3114545019099382,0.3388279788874142,-5.458514150529041e-5,-5.41233442012557e-5,-1.965094765582833e-5,0.34972549924989044,0.3114446223521527,0.3388287279977243
0.3600868369810803,0.3014422009228998,0.33850662278669047,-5.5864579305923076e-5,-5.538941657982886e-5,-1.9490647376268015e-5,0.3600590839977216,0.301432397324143,0.3385073838273403
0.37205669345962117,0.2979296859401244,0.3300500009372376,-5.723701063940682e-5,-5.675336843057435e-5,-1.9532476058291172e-5,0.3720282549410203,0.2979198578677097,0.3300507627732253
0.3855176949937956,0.29423125716641463,0.32028819329605673,-5.870975890460075e-5,-5.8218623322539983e-5,-1.9563919711628882e-5,0.3854885205462669,0.29422141007069136,0.3202889517428421
0.3994858981226341,0.29300191771194806,0.3075502166772851,-6.030977728620437e-5,-5.9812924904602006e-5,-1.97082609162925e-5,0.3994559230543788,0.29299199497568684,0.3075509681555485
0.41890909603588533,0.28569286058382337,0.2954370735591675,-6.233368904898152e-5,-6.182806917268515e-5,-1.9649010647082643e-5,0.4188781097048003,0.2856829637820013,0.295437815707176
0.43188311656153755,0.2883228525039835,0.2798337798997302,-6.354597185458738e-5,-6.303983345560663e-5,-1.9831061536506492e-5,0.4318515218005703,0.28831286212897583,0.2798345060099898
0.4483182001216098,0.28493595770294594,0.26678630181787905,-6.496564511794851e-5,-6.445618295615646e-5,-1.9792057749125997e-5,0.4482858945512743,0.284925984195214,0.26678701198605687
0.4665303632632287,0.2780638773619079,0.25544700961172945,-6.663607206550534e-5,-6.612158113568295e-5,-1.9666831762451464e-5,0.46649722203764526,0.27805396351101097,0.2554477059864654
0.48364150350340296,0.27503675006982115,0.2413636211156851,-6.791190839960281e-5,-6.739631048878753e-5,-1.959013260267434e-5,0.48360772252035517,0.27502687217571664,0.24136429689214337
0.5021359043146089,0.2686823385667265,0.22922430584539416,-6.938212392899175e-5,-6.88638276672213e-5,-1.9422899987569422e-5,0.5021013869239117,0.2686725416398692,0.22922496348160704
0.5181276477162318,0.26534165723985986,0.21657363825484446,-7.028158044085266e-5,-6.976377230651318e-5,-1.925929434612946e-5,0.5180926784156509,0.26533194017825895,0.21657427343935542
0.5346605210387962,0.2616951227167438,0.20368763491720787,-7.109559821764782e-5,-7.057933260739825e-5,-1.9058916154498422e-5,0.5346251422135287,0.26168550409970276,0.20368824587248008
0.550010415612663,0.2575874136945681,0.19244566576798733,-7.171600446255842e-5,-7.120179695802308e-5,-1.8817219693143973e-5,0.5499747241624897,0.2575779145330275,0.19244625377711627
0.5687088394483218,0.24980424854888655,0.1815306776450424,-7.256742374598205e-5,-7.205398585838181e-5,-1.8450175374003678e-5,0.5686727202842794,0.24979493129008623,0.1815312423923692
0.5860436229705078,0.24198957267646226,0.17201071900529522,-7.320624247108073e-5,-7.269416463971056e-5,-1.8055582575764023e-5,0.5860071824566698,0.24198045145365613,0.1720112616917625
