BPD,AC,FL,BPD_AC,BPD_FL,AC_FL,BPD_T,AC_T,FL_T
0.08794902814824032,0.7689675605373444,0.1431118755701434,-2.8633994494891086e-5,-2.821076865612487e-5,-3.1357063479517525e-5,0.08793476475066245,0.7689517239923548,0.14311242537082566
0.09966130526779611,0.7500611562279741,0.1503087994348015,-3.255340624463818e-5,-3.210471632620423e-5,-3.314879713138967e-5,0.09964508691499503,0.7500444158347704,0.15030939920231293
0.11121890416319317,0.725288419693453,0.16352652732026715,-3.643206714303499e-5,-3.5959353458222684e-5,-3.459477321124342e-5,0.11120075231547617,0.7252709501358595,0.163527188121971
0.12492523683371085,0.7026545020182731,0.17245672347721164,-4.0551401498474365e-5,-4.005275844524623e-5,-3.5816622545009356e-5,0.12490503100794743,0.7026364142604599,0.17245743381582068
0.13766605428558396,0.6835202327372885,0.17885277671700425,-4.4608050551373374e-5,-4.408760847794784e-5,-3.7070274230382186e-5,0.13764382488578178,0.6835015120046103,0.17885353301973875
0.1474111730016072,0.6649384961903675,0.18769156000273196,-4.8033091373300194e-5,-4.7496559689970504e-5,-3.808767420194508e-5,0.14738723538142157,0.6649192630129258,0.18769236500073486
0.16170008062857383,0.6457649365247615,0.1925786405872168,-5.213103620255406e-5,-5.1572802144881564e-5,-3.893721256863622e-5,0.161674098944548,0.645745272635524,0.19257948351923102
0.1726008354979384,0.6273341857355721,0.20011058691019512,-5.5491656743232464e-5,-5.4917440874054376e-5,-3.957232132401989e-5,0.17257317795103772,0.6273142007484463,0.2001114707272324
0.1825159063484281,0.6103665259610782,0.20716491826718117,-5.855483662178988e-5,-5.796670338339066e-5,-4.0080894143972035e-5,0.18248672132730342,0.6103462838445732,0.20716583972703628
0.1923438948319248,0.593657612696177,0.21404750070435732,-6.15407115717474e-5,-6.093954873608226e-5,-4.049384966978688e-5,0.19231322094056955,0.5936371616543549,0.2140484583587858
0.20140069162538418,0.5815280007856934,0.21712192675629358,-6.434380248425138e-5,-6.373123030469157e-5,-4.0973624040270476e-5,0.2013686192379603,0.5815073072014016,0.21712291128732578
0.21027653473075364,0.5698336430734452,0.21994196886738795,-6.704644678230177e-5,-6.642321725568679e-5,-4.1382866203240535e-5,0.2102431139682632,0.569812742486481,0.21994297843443716
